row,name,is_winner,win_pct_bps,win_pct_gps,win_pct_deuce,serve_win_pct_bps,serve_win_pct_gps,serve_pct_win_deuce,pct_ufcd_err,pct_opponent_fcd_err,pct_win_long_rallies,pct_win_long_rallies_initiated_by_opponent,pct_fcd_error_pts_rally,pct_unfcd_error_rally,pct_pts_won_af_return,pct_returnable,pct_in_play_return,pct_pts_won_fh_return,pct_pts_won_bh_return,pct_ace,pct_unreturnable_serve,pct_fcd_err_serve,pct_pts_won_sv_in_leq_3s_serve,pct_shots_cross,pct_shots_downM,pct_shots_downL,pct_shots_insideO,pct_shots_insideI,avg_win_pct_long_rally,var_win_pct_long_rally
290,Benoit_Paire,0,0.444444444,0.111111111,0.611111111,0.111111111,0.571428571,0.214285714,0.3,0.632183908,0.375,0.811594203,0.147208122,0.16751269,0.305263158,0.726315789,0.673684211,0.25,0.311111111,0.058823529,0.019607843,0.156862745,0.37254902,0.451388889,0.201388889,0.159722222,0.1875,0,0.012870362,0.026708045
291,Borna_Coric,1,0.666666667,0,0.8125,0.125,0.818181818,0.181818182,0.530864198,0.54368932,0.568965517,0.756756757,0.10326087,0.233695652,0.457446809,0.723404255,0.64893617,1,0.488372093,0.077777778,0.033333333,0.111111111,0.377777778,0,0,0,0,0,0.054673497,0.040926927
292,Rafael_Nadal,1,0.545454545,0,0.730769231,0.153846154,0.818181818,0.363636364,0.301282051,0.685185185,0.533333333,0.71,0.182389937,0.147798742,0.373563218,0.695402299,0.67816092,0.384615385,0.409090909,0,0,0.180555556,0.284722222,0.51497006,0.145708583,0.205588822,0.111776447,0.021956088,0.04202039,0.017868165
293,Roger_Federer,1,1,0.25,0.6,0.16,0.909090909,0.181818182,0.268292683,0.721153846,0.666666667,0.692307692,0.11827957,0.11827957,0.382978723,0.627659574,0.595744681,0.387096774,0.511627907,0.173913043,0,0.163043478,0.532608696,0.342857143,0.221428571,0.278571429,0.121428571,0.035714286,0.075282397,0.077790124
294,Rafael_Nadal,1,0.538461538,0.076923077,0.625,0.25,0.466666667,0.066666667,0.263157895,0.680722892,0.520833333,0.68852459,0.172106825,0.133531157,0.352941176,0.758823529,0.7,0.382978723,0.391752577,0.017964072,0,0.173652695,0.28742515,0.501319261,0.150395778,0.179419525,0.126649077,0.042216359,0.043070083,0.008720257
295,Roger_Federer,0,0.714285714,0.428571429,0.727272727,0.090909091,0.5,0.375,0.278688525,0.755102041,0.333333333,0.84375,0.163636364,0.154545455,0.183673469,0.551020408,0.530612245,0.083333333,0.285714286,0.131147541,0,0.213114754,0.491803279,0.372093023,0.310077519,0.139534884,0.139534884,0.03875969,0.021971806,0.078090249
296,Novak_Djokovic,1,1,0,0.833333333,0.333333333,0.8,0,0.307692308,0.569444444,0.591836735,0.8,0.185483871,0.129032258,0.402777778,0.819444444,0.805555556,0.433333333,0.394736842,0.134615385,0,0.153846154,0.346153846,0.375609756,0.317073171,0.16097561,0.12195122,0.024390244,0.075362219,0.039240818
297,Daniil_Medvedev,0,0.5,0.25,0.615384615,0.153846154,0.777777778,0,0.303030303,0.64,0.52173913,0.805555556,0.112068966,0.172413793,0.211538462,0.615384615,0.576923077,0.25,0.222222222,0.0625,0.0625,0.125,0.4375,0.546296296,0.240740741,0.083333333,0.12037037,0.009259259,0.04031926,0.002002538
298,Dominic_Thiem,1,0,0,0.777777778,0.222222222,0.833333333,0.166666667,0.280487805,0.514851485,0.614035088,0.85,0.153005464,0.12568306,0.421052632,0.736842105,0.715789474,0.527777778,0.425531915,0.159090909,0.011363636,0.159090909,0.443181818,0.457142857,0.338095238,0.071428571,0.114285714,0.019047619,0.026060009,0.031700509
299,Dominic_Thiem,0,0.375,0,0.444444444,0.222222222,0.5,0.25,0.316666667,0.714285714,0.35483871,0.815789474,0.166666667,0.18627451,0.319148936,0.659574468,0.659574468,0.409090909,0.272727273,0.054545455,0,0.145454545,0.309090909,0.549180328,0.180327869,0.131147541,0.139344262,0,0.003962032,0.014089964
300,Novak_Djokovic,1,0.5,0,0.708333333,0.166666667,0.888888889,0.111111111,0.243902439,0.658914729,0.602272727,0.825,0.222222222,0.119047619,0.323741007,0.690647482,0.661870504,0.349206349,0.381818182,0.061946903,0.03539823,0.150442478,0.353982301,0.552941176,0.108823529,0.15,0.152941176,0.035294118,0.049042454,0.014434353
301,John_Isner,0,0.666666667,0.222222222,0.7,0.2,0.666666667,0.222222222,0.390625,0.886363636,0.227272727,0.8,0.138888889,0.231481481,0.139534884,0.674418605,0.534883721,0.157894737,0.0625,0.2,0,0.169230769,0.430769231,0.330097087,0.339805825,0.106796117,0.203883495,0.019417476,0.03164749,0.005359903
302,Dominic_Thiem,0,0.428571429,0.142857143,0.5,0.2,0.5,0,0.483870968,0.725,0.357142857,0.822222222,0.176470588,0.294117647,0.157894737,0.552631579,0.421052632,0.166666667,0.15,0.015625,0,0.15625,0.28125,0.481927711,0.120481928,0.108433735,0.253012048,0.036144578,0.023794973,0.069312391
303,Nikoloz_Basilashvili,1,0.5,0,0.8,0.3,0.5,0.5,0.25,0.777777778,0.764705882,0.818181818,0.243243243,0.108108108,0.470588235,0.607843137,0.568627451,0.470588235,0.545454545,0.133333333,0.083333333,0.2,0.45,0.333333333,0.428571429,0.071428571,0.166666667,0,0.069910557,0.112558745
304,Novak_Djokovic,1,0.5,0.166666667,0.857142857,0.214285714,0.545454545,0.272727273,0.222222222,0.563218391,0.470588235,0.86,0.196428571,0.107142857,0.37804878,0.707317073,0.682926829,0.25,0.465116279,0.081395349,0.023255814,0.197674419,0.38372093,0.491304348,0.27826087,0.126086957,0.104347826,0,0.049412985,0.03254553
305,Novak_Djokovic,0,0.75,0.25,0.608695652,0.217391304,0.647058824,0,0.411764706,0.77,0.4,0.683333333,0.163366337,0.207920792,0.284090909,0.829545455,0.795454545,0.433333333,0.24,0.078947368,0.00877193,0.149122807,0.350877193,0.498901099,0.191208791,0.189010989,0.103296703,0.017582418,0.04649408,0.013549703
306,Stefanos_Tsitsipas,1,1,0.5,0.724137931,0.206896552,0.846153846,0.461538462,0.349206349,0.681481481,0.38,0.797468354,0.180076628,0.168582375,0.293233083,0.684210526,0.631578947,0.361111111,0.236842105,0.1171875,0.0078125,0.21875,0.46875,0.55,0.185,0.075,0.14,0.05,0.005281791,0.015071994
307,Dominic_Thiem,1,0.642857143,0.214285714,0.441860465,0.046511628,0.75,0.09375,0.259036145,0.584337349,0.569892473,0.742424242,0.166163142,0.129909366,0.394736842,0.710526316,0.644736842,0.50877193,0.384615385,0.05027933,0.005586592,0.089385475,0.268156425,0.465373961,0.182825485,0.119113573,0.177285319,0.055401662,0.060440383,0.0334688
308,Stefanos_Tsitsipas,1,0.5,0,0.692307692,0.230769231,0.777777778,0.111111111,0.2,0.602941176,0.435483871,0.77173913,0.168582375,0.095785441,0.346153846,0.676923077,0.630769231,0.338709677,0.377777778,0.13740458,0.015267176,0.198473282,0.450381679,0.549180328,0.258196721,0.12295082,0.036885246,0.032786885,0.036754619,0.010938628
309,Fabio_Fognini,0,0.529411765,0,0.555555556,0.166666667,0.666666667,0.066666667,0.453781513,0.740384615,0.578947368,0.796875,0.152466368,0.242152466,0.401869159,0.747663551,0.728971963,0.416666667,0.446428571,0.068965517,0,0.120689655,0.25,0.403076923,0.286153846,0.113846154,0.181538462,0.015384615,0.046422224,0.046716148
310,Stefanos_Tsitsipas,1,1,0.25,0.631578947,0.078947368,0.655172414,0.206896552,0.222891566,0.713483146,0.558139535,0.738095238,0.209302326,0.10755814,0.269230769,0.679487179,0.634615385,0.413043478,0.237113402,0.106382979,0.010638298,0.159574468,0.382978723,0.555223881,0.152238806,0.131343284,0.125373134,0.035820896,0.036429656,0.048215369
311,Novak_Djokovic,1,0.777777778,0.222222222,0.708333333,0,0.764705882,0.117647059,0.380952381,0.676056338,0.536363636,0.7375,0.175373134,0.179104478,0.422535211,0.704225352,0.676056338,0.379310345,0.551724138,0.047619048,0,0.119047619,0.293650794,0.439542484,0.202614379,0.209150327,0.132352941,0.016339869,0.049948751,0.009302286
312,Stefanos_Tsitsipas,0,0.454545455,0.181818182,0.666666667,0.222222222,0.25,0,0.291139241,0.680851064,0.282051282,0.743589744,0.126984127,0.182539683,0.196721311,0.721311475,0.672131148,0.238095238,0.212121212,0.076923077,0,0.153846154,0.307692308,0.538461538,0.192307692,0.123076923,0.115384615,0.030769231,0.012583006,0.032627061
313,Stefanos_Tsitsipas,0,0.75,0.375,0.6,0.266666667,0.636363636,0.363636364,0.243243243,0.818181818,0.405405405,0.788461538,0.257142857,0.128571429,0.237288136,0.542372881,0.542372881,0.130434783,0.285714286,0.074074074,0,0.234567901,0.333333333,0.431818182,0.25,0.106060606,0.181818182,0.03030303,0.031058942,0.047321655
314,Gael_Monfils,0,0.5,0.125,0.5,0.1,0.4,0.2,0.402985075,0.672727273,0.44,0.755555556,0.172131148,0.221311475,0.355932203,0.779661017,0.745762712,0.4375,0.351351351,0.031746032,0.015873016,0.095238095,0.206349206,0.556561086,0.266968326,0.07239819,0.099547511,0.004524887,0.054845938,0.051725221
315,Stefanos_Tsitsipas,1,0,0,0.818181818,0.272727273,0.538071066,0.538071066,0.272727273,0.727272727,0.65625,0.714285714,0.218181818,0.109090909,0.423728814,0.661016949,0.627118644,0.583333333,0.333333333,0.098039216,0.019607843,0.215686275,0.490196078,0.504201681,0.151260504,0.151260504,0.117647059,0.075630252,0.089399689,0
316,Nikoloz_Basilashvili,1,1,0.5,0.692307692,0.230769231,0.8,0.1,0.326086957,0.655737705,0.615384615,0.804347826,0.196261682,0.140186916,0.416666667,0.666666667,0.625,0.384615385,0.428571429,0.101694915,0,0.203389831,0.389830508,0.330827068,0.353383459,0.052631579,0.233082707,0.030075188,0.077930522,0.017197104
317,Rafael_Nadal,0,1,1,0.708333333,0.166666667,0.875,0.125,0.135135135,0.619834711,0.512195122,0.670886076,0.13362069,0.064655172,0.322834646,0.653543307,0.614173228,0.3,0.382978723,0.076190476,0.019047619,0.19047619,0.514285714,0.428571429,0.234285714,0.142857143,0.142857143,0.051428571,0.041796546,0.104068782
318,Borna_Coric,1,0.75,0.166666667,0.705882353,0.235294118,0.4,0.2,0.382978723,0.613207547,0.46875,0.782608696,0.155,0.18,0.40625,0.697916667,0.645833333,0.344827586,0.469387755,0.096153846,0,0.240384615,0.423076923,0.518394649,0.301003344,0.063545151,0.117056856,0,0.046024419,0.003965327
319,John_Isner,0,0.75,0.25,0.772727273,0.227272727,0.714285714,0.142857143,0.161904762,0.796296296,0.617647059,0.666666667,0.169014085,0.079812207,0.271028037,0.523364486,0.523364486,0.405405405,0.275,0.235849057,0.009433962,0.160377358,0.481132075,0.377777778,0.214814815,0.103703704,0.281481481,0.022222222,0.043156135,0.097073662
320,Stefanos_Tsitsipas,0,0.785714286,0.285714286,0.56,0.16,0.652173913,0.043478261,0.270676692,0.744360902,0.451612903,0.715909091,0.176691729,0.135338346,0.364341085,0.782945736,0.759689922,0.490909091,0.254237288,0.03649635,0,0.160583942,0.299270073,0.47592068,0.186968839,0.141643059,0.164305949,0.031161473,0.045003288,0.011671545
321,Stefanos_Tsitsipas,0,0,0,0.888888889,0,0.75,0.25,0.35483871,0.70212766,0.423076923,0.785714286,0.146788991,0.201834862,0.218181818,0.727272727,0.672727273,0.333333333,0.1875,0.074074074,0,0.148148148,0.296296296,0.492063492,0.206349206,0.103174603,0.182539683,0.015873016,0.026810021,0.103630197
322,Hubert_Hurkacz,1,0.625,0.125,0.523809524,0.19047619,0.8,0.133333333,0.368421053,0.582417582,0.566037736,0.857142857,0.182795699,0.188172043,0.337209302,0.697674419,0.61627907,0.32,0.333333333,0.05,0.01,0.2,0.32,0.372197309,0.206278027,0.269058296,0.147982063,0.004484305,0.042820787,0.028116551
323,Hubert_Hurkacz,0,0.333333333,0,0.8,0.3,0.75,0.25,0.318181818,0.611111111,0.4,0.785714286,0.158333333,0.175,0.271186441,0.728813559,0.677966102,0.260869565,0.24137931,0.081967213,0,0.180327869,0.31147541,0.358974359,0.333333333,0.102564103,0.188034188,0.017094017,0.029329372,0.132324601
324,Rafael_Nadal,1,0.666666667,0,0.555555556,0.222222222,0.625,0.625,0.192771084,0.655555556,0.653846154,0.66,0.190751445,0.092485549,0.370786517,0.662921348,0.651685393,0.4,0.475,0.011904762,0,0.214285714,0.30952381,0.467889908,0.224770642,0.188073394,0.105504587,0.013761468,0.041416613,0.084712591
325,Roger_Federer,0,0.25,0,0.666666667,0.111111111,0.75,0.25,0.378947368,0.651162791,0.383333333,0.82,0.165745856,0.198895028,0.329896907,0.742268041,0.680412371,0.321428571,0.307692308,0.035714286,0,0.154761905,0.30952381,0.400921659,0.387096774,0.073732719,0.115207373,0.023041475,0.038116157,0.01685723
326,Hubert_Hurkacz,1,0.666666667,0,0.615384615,0,0.75,0.25,0.46,0.672131148,0.538461538,0.644444444,0.162162162,0.207207207,0.433962264,0.849056604,0.830188679,0.473684211,0.40625,0.051724138,0,0.155172414,0.25862069,0.333333333,0.208333333,0.222222222,0.1875,0.048611111,0.053050733,0.028580197
327,Roberto_Bautista_Agut,1,0.5,0,0.875,0.25,0.666666667,0.333333333,0.215686275,0.492063492,0.568181818,0.8,0.184210526,0.096491228,0.491803279,0.819672131,0.786885246,0.454545455,0.529411765,0,0.018867925,0.132075472,0.264150943,0.525252525,0.222222222,0.060606061,0.161616162,0.03030303,0.047170195,0.012474473
328,Borna_Coric,1,0.6,0.2,0.857142857,0.214285714,0.8,0.4,0.257142857,0.666666667,0.735294118,0.685185185,0.124183007,0.117647059,0.402597403,0.61038961,0.558441558,0.5,0.533333333,0.157894737,0.013157895,0.144736842,0.460526316,0.538461538,0.170940171,0.170940171,0.11965812,0,0.010513776,0.040186359
329,John_Isner,1,1,1,0.8,0.133333333,0.909090909,0.454545455,0.532467532,0.8875,0.289473684,0.720930233,0.184713376,0.261146497,0.266666667,0.72,0.68,0.310344828,0.236842105,0.304878049,0.012195122,0.219512195,0.62195122,0.383333333,0.277777778,0.144444444,0.166666667,0.027777778,0.058634055,0.119448348
330,Daniil_Medvedev,0,0,0,0.545454545,0.181818182,0.6,0.2,0.298245614,0.80952381,0.346153846,0.714285714,0.222222222,0.171717172,0.229166667,0.666666667,0.666666667,0.235294118,0.291666667,0.039215686,0.058823529,0.117647059,0.294117647,0.55,0.178571429,0.164285714,0.107142857,0,0.026524888,0.127829813
331,Denis_Shapovalov,0,0.727272727,0.272727273,0.461538462,0.076923077,0.727272727,0.363636364,0.388059701,0.8,0.448275862,0.816326531,0.178571429,0.232142857,0.177777778,0.755555556,0.688888889,0.210526316,0.136363636,0.044776119,0.044776119,0.179104478,0.358208955,0.428571429,0.353741497,0.081632653,0.12244898,0.013605442,0.039907228,0.074729357
332,John_Isner,0,0.6,0,0.833333333,0.166666667,0.333333333,0,0.363636364,0.818181818,0.296296296,0.76,0.147727273,0.227272727,0.085714286,0.485714286,0.428571429,0.133333333,0,0.169811321,0,0.169811321,0.377358491,0.370786517,0.213483146,0.101123596,0.269662921,0.04494382,0.024762399,0.022319723
333,Stefanos_Tsitsipas,0,0.333333333,0.333333333,0.777777778,0.333333333,1,0.5,0.131868132,0.824175824,0.333333333,0.566666667,0.17679558,0.066298343,0.277777778,0.533333333,0.533333333,0.392857143,0.333333333,0.153846154,0.043956044,0.263736264,0.549450549,0.425675676,0.25,0.067567568,0.209459459,0.047297297,0.012973385,0.021439228
334,Nick_Kyrgios,1,0.47715736,0.47715736,0.75,0.125,1,0,0.197183099,0.861111111,0.64,0.688888889,0.181818182,0.097902098,0.202898551,0.594202899,0.594202899,0.166666667,0.35,0.243243243,0.054054054,0.162162162,0.540540541,0.456521739,0.293478261,0.119565217,0.130434783,0,0.085697153,0.009623179
335,Alexander_Zverev,0,0.625,0.25,1,0.666666667,0.428571429,0,0.360655738,0.697674419,0.578947368,0.821428571,0.182692308,0.211538462,0.254901961,0.705882353,0.666666667,0.263157895,0.32,0.056603774,0.018867925,0.20754717,0.339622642,0.446428571,0.410714286,0.0625,0.0625,0.017857143,0.075741403,0.080378808
336,Dominic_Thiem,0,0.555555556,0.111111111,0.666666667,0.333333333,0.5,0.5,0.333333333,0.75862069,0.291666667,0.692307692,0.096385542,0.21686747,0.179487179,0.615384615,0.615384615,0.230769231,0.125,0.022727273,0.068181818,0.090909091,0.272727273,0.37,0.44,0.05,0.14,0,0.037622369,0.067684001
337,Daniil_Medvedev,1,0,0,0.888888889,0.333333333,0.5,0.5,0.166666667,0.486111111,0.666666667,0.849056604,0.134920635,0.071428571,0.44,0.76,0.693333333,0.458333333,0.473684211,0.098039216,0,0.176470588,0.490196078,0.516853933,0.213483146,0.112359551,0.123595506,0.033707865,0.071754197,0.089117758
338,Karen_Khachanov,1,0.75,0,0.714285714,0.142857143,1,0,0.277227723,0.618181818,0.58974359,0.806451613,0.147619048,0.133333333,0.336206897,0.577586207,0.560344828,0.391304348,0.41509434,0.138297872,0.074468085,0.180851064,0.468085106,0.375690608,0.38121547,0.121546961,0.121546961,0,0.076265794,0.020741221
339,Andrey_Rublev,1,0.666666667,0,0.9,0.4,0.666666667,0.666666667,0.204545455,0.762711864,0.681818182,0.575757576,0.233009709,0.087378641,0.408163265,0.632653061,0.632653061,0.6875,0.333333333,0.092592593,0.055555556,0.166666667,0.388888889,0.308641975,0.209876543,0.111111111,0.358024691,0.012345679,0.06332478,0.100937162
340,Novak_Djokovic,0,0,0,0.785714286,0.142857143,0,0,0.2,0.733333333,0.630434783,0.583333333,0.173333333,0.1,0.333333333,0.567901235,0.567901235,0.366666667,0.379310345,0.086956522,0.014492754,0.173913043,0.347826087,0.445714286,0.211428571,0.171428571,0.165714286,0.005714286,0.056006276,0.029765135
341,Daniil_Medvedev,1,0.666666667,0.333333333,0.833333333,0.333333333,1,0,0.210526316,0.692307692,0.52173913,0.784313725,0.2,0.088888889,0.435897436,0.743589744,0.730769231,0.416666667,0.413793103,0.175438596,0,0.245614035,0.543859649,0.607142857,0.151785714,0.129464286,0.098214286,0.013392857,0.03607916,0.146605804
342,Stefanos_Tsitsipas,0,0.75,0.15,0.5625,0.09375,0.617647059,0.029411765,0.389830508,0.718562874,0.485436893,0.715328467,0.148688047,0.201166181,0.350318471,0.668789809,0.598726115,0.37755102,0.315789474,0.107526882,0,0.096774194,0.301075269,0.463356974,0.262411348,0.101654846,0.158392435,0.014184397,0.041759644,0.023442126
343,Denis_Shapovalov,0,0.666666667,0.142857143,0.769230769,0.384615385,0.529411765,0.058823529,0.351351351,0.813953488,0.532608696,0.745098039,0.182072829,0.182072829,0.333333333,0.694915254,0.649717514,0.25,0.382352941,0.033333333,0.016666667,0.166666667,0.383333333,0.45212766,0.279255319,0.119680851,0.135638298,0.013297872,0.051934078,0.014313513
344,Grigor_Dimitrov,0,0.444444444,0.111111111,0.625,0.1875,0.538461538,0.153846154,0.407079646,0.683168317,0.461538462,0.755555556,0.102803738,0.214953271,0.393162393,0.683760684,0.632478632,0.305555556,0.435483871,0.020618557,0,0.134020619,0.237113402,0.446540881,0.180293501,0.13836478,0.184486373,0.050314465,0.033727915,0.001095168
345,Denis_Shapovalov,0,0.666666667,0,0.692307692,0.153846154,0.5,0.166666667,0.378378378,0.736111111,0.46875,0.740740741,0.151724138,0.193103448,0.323529412,0.720588235,0.647058824,0.464285714,0.235294118,0.12987013,0,0.181818182,0.415584416,0.435897436,0.256410256,0.094017094,0.136752137,0.076923077,0.045039926,0.008248493
346,Andrey_Rublev,0,0.615384615,0.230769231,0.333333333,0.055555556,0.375,0.0625,0.428571429,0.662162162,0.462962963,0.859649123,0.196202532,0.227848101,0.405797101,0.608695652,0.536231884,0.44,0.461538462,0.033707865,0,0.146067416,0.247191011,0.506756757,0.168918919,0.185810811,0.108108108,0.030405405,0.025400687,0.015217662
347,John_Isner,1,1,0,0.647058824,0.117647059,0.75,0.25,0.230769231,0.867647059,0.45,0.56097561,0.160305344,0.114503817,0.266666667,0.666666667,0.633333333,0.181818182,0.28,0.211267606,0,0.183098592,0.549295775,0.325,0.275,0.175,0.1625,0.0625,0.089399689,1.46E-32
348,Roger_Federer,1,0,0,0.785714286,0.285714286,1,0.2,0.213333333,0.768292683,0.5,0.788461538,0.203821656,0.101910828,0.317073171,0.609756098,0.573170732,0.433333333,0.225806452,0.12,0,0.16,0.493333333,0.459302326,0.127906977,0.186046512,0.168604651,0.058139535,0.06133431,0.01882648
349,John_Isner,0,0.75,0.5,1,0.4,0.714285714,0.142857143,0.291666667,0.854545455,0.352941176,0.727272727,0.165354331,0.165354331,0.152542373,0.610169492,0.559322034,0.294117647,0.111111111,0.220588235,0,0.191176471,0.470588235,0.35,0.175,0.1875,0.225,0.0625,0.019473894,0.06761309
350,Stefanos_Tsitsipas,1,0.333333333,0,0.65,0.25,0.6,0,0.3,0.659574468,0.545454545,0.698113208,0.172413793,0.137931034,0.402173913,0.782608696,0.739130435,0.428571429,0.396551724,0.06097561,0,0.207317073,0.426829268,0.497237569,0.165745856,0.182320442,0.110497238,0.044198895,0.049832199,0.017021201
351,John_Isner,0,0.5,0.5,1,0.444444444,0.6,0.4,0.257575758,0.882352941,0.181818182,0.740740741,0.165217391,0.147826087,0.152542373,0.644067797,0.610169492,0.125,0.222222222,0.125,0,0.25,0.553571429,0.473684211,0.210526316,0.223684211,0.078947368,0.013157895,0.022349922,0.015022343
352,Karen_Khachanov,0,0.444444444,0.222222222,0.846153846,0.307692308,0.642857143,0.142857143,0.348623853,0.640776699,0.5,0.71641791,0.146226415,0.179245283,0.416666667,0.87037037,0.842592593,0.325581395,0.508474576,0.048076923,0.009615385,0.115384615,0.230769231,0.389355742,0.31092437,0.109243697,0.173669468,0.016806723,0.032700618,0.011950201
353,Stefanos_Tsitsipas,1,0.571428571,0.142857143,0.533333333,0.266666667,0.571428571,0.142857143,0.337837838,0.658536585,0.611940299,0.761904762,0.205128205,0.16025641,0.444444444,0.777777778,0.765432099,0.424242424,0.475,0.04,0,0.16,0.213333333,0.51459854,0.211678832,0.116788321,0.109489051,0.047445255,0.037619091,0.018653935
354,Alexander_Zverev,1,0.714285714,0.142857143,0.777777778,0.222222222,0.714285714,0.285714286,0.350877193,0.776315789,0.473684211,0.744186047,0.165413534,0.15037594,0.5,0.722222222,0.680555556,0.434782609,0.512820513,0.278688525,0,0.114754098,0.459016393,0.478873239,0.211267606,0.190140845,0.105633803,0.014084507,0.023030353,0.024952398
355,Hubert_Hurkacz,0,0.5,0,0.695652174,0.130434783,0.333333333,0,0.326315789,0.645833333,0.574074074,0.757575758,0.157068063,0.162303665,0.257731959,0.75257732,0.649484536,0.317073171,0.239130435,0.095744681,0,0.117021277,0.372340426,0.507537688,0.140703518,0.246231156,0.08040201,0.025125628,0.0801359,0.062835611
356,Roberto_Bautista_Agut,0,0.4,0,0.571428571,0.071428571,0.777777778,0.111111111,0.358024691,0.470588235,0.471698113,0.8,0.100671141,0.194630872,0.323943662,0.633802817,0.591549296,0.2,0.457142857,0.064102564,0,0.102564103,0.282051282,0.477178423,0.165975104,0.082987552,0.236514523,0.037344398,0.037453764,0.008165903
357,Alexander_Zverev,1,0.333333333,0,0.736842105,0.157894737,0.75,0.5,0.320987654,0.752475248,0.454545455,0.8,0.187845304,0.143646409,0.373626374,0.725274725,0.67032967,0.425531915,0.341463415,0.188888889,0,0.222222222,0.511111111,0.47311828,0.182795699,0.193548387,0.129032258,0.021505376,0.042459076,0.004276677
358,Novak_Djokovic,0,0.714285714,0,0.764705882,0.352941176,0.75,0.125,0.294117647,0.698795181,0.645833333,0.725,0.166666667,0.148809524,0.268292683,0.658536585,0.634146341,0.3,0.25,0.093023256,0,0.162790698,0.337209302,0.538812785,0.095890411,0.205479452,0.146118721,0.01369863,0.066171202,0.005125583
359,Alexander_Zverev,1,0.47715736,0.47715736,0.909090909,0.363636364,1,1,0.365853659,0.660714286,0.722222222,0.875,0.154639175,0.154639175,0.32,0.72,0.68,0.466666667,0.3,0.234042553,0.042553191,0.191489362,0.553191489,0.318681319,0.307692308,0.076923077,0.274725275,0.021978022,0.045088539,0.108939408
360,Daniil_Medvedev,1,0.833333333,0.166666667,0.666666667,0.083333333,0.5,0,0.325581395,0.64516129,0.659090909,0.72972973,0.171428571,0.133333333,0.5,0.645833333,0.645833333,0.388888889,0.7,0.070175439,0,0.157894737,0.368421053,0.543378995,0.173515982,0.136986301,0.127853881,0.01826484,0.053981564,0.013141244
361,Hubert_Hurkacz,0,0.571428571,0,0.5,0.125,0.733333333,0.066666667,0.475609756,0.75,0.470588235,0.709090909,0.136363636,0.253246753,0.342857143,0.714285714,0.657142857,0.407407407,0.3125,0.023809524,0.023809524,0.071428571,0.238095238,0.342592593,0.351851852,0.12962963,0.162037037,0.013888889,0.023749027,0.057142808
362,Alexander_Zverev,0,0.705882353,0.352941176,0.5625,0.25,0.545454545,0.181818182,0.173076923,0.6,0.360655738,0.710144928,0.148148148,0.095238095,0.354166667,0.71875,0.708333333,0.275862069,0.425925926,0.053763441,0.032258065,0.172043011,0.35483871,0.376744186,0.353488372,0.158139535,0.106976744,0.004651163,0.010936985,0.018475397
363,Gael_Monfils,0,0.2,0,0.444444444,0.111111111,0.545454545,0.181818182,0.254237288,0.583333333,0.227272727,0.823529412,0.157894737,0.157894737,0.179487179,0.769230769,0.743589744,0.333333333,0.142857143,0.035714286,0.017857143,0.089285714,0.267857143,0.352272727,0.431818182,0.090909091,0.125,0,0.017617642,0.042684987
364,Novak_Djokovic,1,0.47715736,0.47715736,0.8,0,1,0,0.366666667,0.666666667,0.75,0.714285714,0.166666667,0.130952381,0.5,0.714285714,0.69047619,0.55,0.4375,0.119047619,0,0.095238095,0.404761905,0.313253012,0.301204819,0.144578313,0.21686747,0.024096386,0.072686736,0.008119761
365,Novak_Djokovic,1,0.47715736,0.47715736,0.846153846,0.153846154,1,0,0.271186441,0.619047619,0.571428571,0.783783784,0.221311475,0.131147541,0.25,0.7,0.683333333,0.260869565,0.333333333,0.080645161,0.064516129,0.14516129,0.35483871,0.466981132,0.283018868,0.094339623,0.146226415,0.009433962,0.055827023,0.017601071
366,Novak_Djokovic,1,1,1,0.714285714,0.214285714,0.5,0.5,0.162790698,0.68852459,0.75,0.821428571,0.278846154,0.067307692,0.377358491,0.547169811,0.547169811,0.421052632,0.45,0.039215686,0,0.470588235,0.607843137,0.271186441,0.355932203,0.203389831,0.169491525,0,0.049169829,0.0945326
367,Novak_Djokovic,1,0,0,0.875,0.25,0.5,0,0.266666667,0.517241379,0.677419355,0.785714286,0.204545455,0.090909091,0.583333333,0.8125,0.791666667,0.619047619,0.619047619,0.1,0,0.225,0.4,0.461538462,0.247863248,0.11965812,0.153846154,0.017094017,0.060450236,0.019611542
368,Roger_Federer,0,0.4,0,0.529411765,0.058823529,0.8,0.2,0.368421053,0.694444444,0.333333333,0.836734694,0.162162162,0.189189189,0.358024691,0.790123457,0.703703704,0.344827586,0.36,0.074626866,0,0.194029851,0.447761194,0.384057971,0.304347826,0.094202899,0.173913043,0.043478261,0.058116469,0.067057653
369,Rafael_Nadal,0,0.25,0.25,0.545454545,0.090909091,0.7,0,0.296875,0.555555556,0.4,0.742857143,0.082568807,0.174311927,0.244897959,0.510204082,0.510204082,0.166666667,0.347826087,0.083333333,0,0.083333333,0.266666667,0.350993377,0.417218543,0.039735099,0.185430464,0.006622517,0.034115666,0.007556812
370,Stefanos_Tsitsipas,1,0.47715736,0.47715736,0.6875,0.125,1,0.25,0.410958904,0.727272727,0.52173913,0.754716981,0.18,0.2,0.337662338,0.779220779,0.766233766,0.441176471,0.34375,0.054794521,0.04109589,0.164383562,0.301369863,0.344497608,0.421052632,0.066985646,0.148325359,0.019138756,0.068052758,0.039461128
